position,user,first_genre,genre_label,track_name,track_id,artist,duration_ms,gender,age,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode
51,85298b0418b346c6add300501768403c_Lina,2,Urban & Contemporary,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",188368,F,20,-0.011852287900878762,0.34515353794042836,-0.045203276093858984,0.05167051672081621,-0.24549368246984876,-0.8687822361066664,0.5405406581954446,-0.2650983470411062,-0.09837509544758265,-0.014969017172688002,8.0,1.0
0,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Breathe on Me,1lK5iIMKifrxERzS3iimJH,Britney Spears,223760,M,20,-1.1702797048732294,-0.8500428195994807,0.6522464583200547,-0.06489174588873887,-0.4792912033926821,-0.5940640918395834,0.3399990842416685,-0.4083117845134197,-0.36665109594677886,0.5167393694966362,5.0,0.0
1,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,As It Was,4Dvkj6JhhA12EX05fT7y2e,Harry Styles,167303,M,20,0.8891468141887273,0.08623243077822555,-0.3617381555586349,0.559280370020491,-0.51233343605447,1.12994835329106,0.47484160565969746,-0.2714633887065423,1.7848199554776565,0.8947508006443595,6.0,0.0
2,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,Harry Styles,173991,M,20,0.6960755780266689,-0.5197531391758663,-0.2115182127617918,0.8788865739499159,-0.5152379317018508,1.3172561789277075,0.6188692373351513,-0.417859347011574,-0.9526618009478162,0.4585837647046794,0.0,1.0
3,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Until I Found You,6VhuP99TE6gYNQRJIlAWFD,Stephen Sanchez,176666,M,20,0.3742901844232381,1.229341574100717,-1.2952478000818735,-0.30929649007006355,-0.5152379317018508,0.17780023963810174,0.3780152350293436,-0.54038639907122,2.779431356055162,-1.0617699034279207,10.0,1.0
4,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Cold Heart - PNAU Remix,6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",202735,M,20,0.4386472631439242,-0.7582910953487043,1.1136362826246442,0.8187254061514362,-0.5150294406776577,-0.5831378020107789,0.349566907426486,-0.6660959719635843,-0.23319276076275647,2.024631122316674,1.0,1.0
5,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,BIRDS OF A FEATHER,6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,210373,M,20,1.3396463652335302,-0.3049037098285065,0.8561163806871989,-0.2829759791582286,-0.34039304520605423,-0.38412323727184083,-0.14170892036994678,-0.5881242115619912,-0.6184757163971744,-0.035738876026958515,2.0,1.0
6,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Viva La Vida,3Fcfwhm8oRrBvBZ8KGhtea,Coldplay,242373,M,20,0.05250479081980738,-0.5059807398587278,-0.07739326383603964,0.2171137281666363,-0.5151745216731135,-0.4465591791507234,0.3780152350293436,-0.5228825344912705,-0.16292584936787782,-0.035738876026958515,1.0,1.0
7,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,End of Beginning,3qhlB30KknSejmIvZZLjOD,Djo,159245,M,20,1.5970746801162747,-0.7591174393077326,0.5449464991794525,-0.4822598474906935,-0.507789769596191,-0.7454712508958734,0.1807905064463041,-0.2284993574648482,1.2986677331880903,1.933243743357884,2.0,1.0
8,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Adore You,3jjujdWJ72nww5eGnfs2E7,Harry Styles,207139,M,20,0.6317184993059827,-0.7905185097508084,0.4752015257380616,0.7096832895166911,-0.5152178015339978,-0.5011906282947457,0.6869921384110524,-0.38921665951711126,-0.8251636055696091,0.5084314259549281,8.0,1.0
9,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Until I Found You (with Em Beihold) - Em Beihold Version,18E1LAdiOj79wZqSOYMHE7,"Stephen Sanchez, Em Beihold",176440,M,20,0.2455760269818658,1.284431171369271,-0.19542321889070147,-0.1212928406998135,-0.5152379317018508,0.2792586451912859,0.47471403468389983,-0.702694961539842,-0.750505012212551,-0.4345201660289517,10.0,1.0
10,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Flowers,7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,200600,M,20,0.7604326567473549,-0.6949380584898673,0.6361514644489644,0.40887745052429103,-0.515036917597146,-1.1161846558017385,0.5466640650337279,-0.15052759706325533,-0.16292584936787782,0.7701316475187365,0.0,1.0
11,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,Lana Del Rey,236053,M,20,0.9535038929094134,-0.13412595829598972,-1.4132777551365354,-0.6251426210120836,-0.5151318169598822,-0.43875468641586307,0.017882370352810224,-0.5722116073984008,-0.30450531072005843,-1.2279287742620848,11.0,0.0
12,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Yellow,3AJwUDP919kvQ9QcozQPxg,Coldplay,266773,M,20,1.1465751290714716,-0.8492164756404524,-0.8499529696483745,0.2960752609021414,-0.514889967371818,0.5290024127068159,0.23386003237809216,-0.7106512636216373,1.7653710782165744,-0.6712965569676356,11.0,1.0
13,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Espresso,2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,175459,M,20,0.8891468141887273,-0.4949628204050172,0.5985964787497536,0.7284836544537161,-0.5152225177447518,0.30267212339586663,0.4819855803043612,-0.6915561386253288,-0.6538531544258458,1.0858335021036476,0.0,1.0
14,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Late Night Talking,1qEmFfgcLObUfQm0j1W2CK,Harry Styles,177954,M,20,0.2455760269818658,-0.03496468321259292,0.6790714481052053,0.548000151058276,-0.5152379317018508,-0.46997265735530436,0.5696268406772902,-0.41308556576249683,-0.2693021457851246,1.8875500538784888,10.0,1.0
15,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,I Just Might,12bYYQaLqHliSXvRIYlq8G,Bruno Mars,212973,M,20,0.9535038929094134,-0.5059807398587278,-0.07739326383603964,0.2171137281666363,-0.5151745216731135,-0.4465591791507234,0.3780152350293436,-0.5228825344912705,-0.16292584936787782,-0.035738876026958515,1.0,1.0
16,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Riptide,2uXlHCUbq9OMUwx3hrk06o,Vance Joy,204280,M,20,0.7604326567473549,0.34515353794042836,-0.5602430799687489,0.559280370020491,-0.5152379317018508,-0.11877048428659023,0.3016002205266006,-0.5515252219857332,-0.7343324691137297,0.15534382543232994,1.0,1.0
17,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,251488,M,20,1.0178609716300995,0.10000483009536386,0.3088865890701282,0.7999250412144112,-0.5040513098520375,-0.485581642825025,-0.3871554778044671,-0.31920120119731354,-0.3713913240964337,0.36719638574588914,7.0,1.0
18,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Die With A Smile,7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",251667,M,20,0.8891468141887273,-0.059755001983442156,-0.367103153515665,0.07047088165784121,-0.5152379317018508,-0.31388280265809804,0.17007454447930836,-0.6533658886327118,1.2283311125557173,0.21349943022428736,6.0,0.0
19,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Sparks,7D0RhFcb3CrfPuTJ0obrod,Coldplay,227093,M,20,1.0822180503507857,1.2045512553298678,-1.1611228511561207,-1.1816334231480232,-0.36656226341512904,-0.485581642825025,-0.18444519726213204,-0.7106512636216373,-0.7007674712599259,-1.1697731694701272,1.0,1.0
20,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,Harry Styles,340706,M,20,0.8247897354680411,-0.780051486269783,-0.38319814738675534,0.047910443733411204,-0.5152379317018508,-0.4465591791507234,0.5651618565243752,-0.659730930298148,-0.09586556289776596,-0.9329967785314437,5.0,1.0
21,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Somewhere Only We Know,1SKPmfSYaPsETbRHaiA18G,Keane,237146,M,20,0.8891468141887273,-0.6905308907083831,-0.7480180084648025,0.3111155528517614,-0.5151646003761001,-0.6510368888040637,0.6196346631899365,-0.7440677323651772,1.7176899597700488,-0.5923710933214076,9.0,1.0
22,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Skyfall,6VObnIkLVruX4UVyxWhlqm,Adele,286081,M,20,0.8247897354680411,0.2928184205353022,-1.2952478000818735,-0.11377269472500347,-0.5152379317018508,-0.4075367154764218,0.2801682965926093,-0.7090600032052783,-1.6326405580920043,-1.527430138940665,0.0,0.0
23,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,Dua Lipa,183290,M,20,0.5673614205852966,-0.821919580193884,1.1029062867105839,0.7924048952396012,-0.5152379317018508,-0.5550416281652818,0.5790670928863102,0.1629507049594757,0.0427861104796284,0.9653683207488792,11.0,0.0
24,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Sweet Dreams (Are Made of This) - 2005 Remaster,1TfqLAPs4K3s2rJMoCokcS,"Eurythmics, Annie Lennox, Dave Stewart",216933,M,20,0.7604326567473549,-0.23604171324281428,0.5610414930505428,0.4840789102723911,-0.5152379317018508,-0.36070975906726,0.19928829793695135,-0.6533658886327118,0.08408883369536803,1.779546787836282,0.0,0.0
25,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Clocks,0BCPKOYdS2jbQ8iyB56Zns,Coldplay,307879,M,20,0.7604326567473549,0.7941337556791419,-0.055933272007919206,0.6269616837937811,-0.4821669416574156,0.1309732832289398,0.23539088408766304,-0.7138337844543554,0.2874655340867942,-0.7959157100932585,5.0,0.0
26,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Golden,45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,208917,M,20,0.11686186954049352,-0.2773589111942297,-0.7480180084648025,0.961608179672826,-0.5148612099891708,-0.2748603389837964,0.4851748546993005,-0.2714633887065423,0.597427658607952,-0.8000696818641125,4.0,0.0
27,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Every Breath You Take,1JSTJqkT5qHq8MDJnJbRE1,The Police,253920,M,20,1.3396463652335302,0.6398828833271915,1.2477612315503963,-0.4897799934655035,-0.5067832612035345,-0.7400081059814713,-0.09386980444585895,-0.6040368157255817,-0.18547678769748435,1.2187605987709789,1.0,1.0
28,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Sunday Afternoons,18xrqCseLKUCRrl45YxfAq,Vanessa Daou,228360,M,20,-2.0069217282421494,-0.4949628204050172,0.17476164014437548,0.9992089095468759,0.7845957639576904,-0.26705584624893614,-0.2978557947461696,-0.41467682617885593,-0.7579290460057596,0.41289007522528426,5.0,0.0
29,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",203064,M,20,0.5673614205852966,-0.831477625319978,0.614691472620844,0.9127272308365608,-0.5152379317018508,-0.7712260769209125,0.6727041891217248,-0.20144793038674452,-0.6882198085108405,1.9457056586704462,6.0,0.0
30,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Apocalypse,1oAwsWBovWRIp7qLMGPIet,Cigarettes After Sex,290146,M,20,1.0178609716300995,-0.8023627731635473,-1.1718528470701808,-0.43337889865442847,0.8076016700755584,-0.4465591791507234,0.005380414724648501,-0.7217900865361505,-0.9846234863392366,-1.1323874235324403,5.0,1.0
31,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Don't Stop Me Now - Remastered 2011,5T8EDUDqKcs6OSOwEsfqG7,Queen,209413,M,20,0.6317184993059827,-0.7249618890012293,-0.15250323523446058,1.074410369294976,-0.5147318017672577,4.759037475001105,0.4827510061591467,1.5473472671918407,1.1701587538662068,0.6745902967890921,5.0,1.0
32,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Satellite,0rzaRSujxA0bKyjJl6vHYq,Harry Styles,218577,M,20,-0.011852287900878762,-0.46190906204388493,-0.06129826996494932,-0.4709796285284785,-0.5151502216847765,-0.5815769034638069,0.3300485481294582,-0.6740522740453794,0.5667904487289352,-0.6048330086339699,0.0,1.0
33,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Beanie,5e0b9LgOfi3aJSKXFcOWRe,Chezile,132160,M,20,0.6317184993059827,0.26527362190102527,-0.30272317803130366,-0.09873240277538346,-0.4889249265795394,1.1845798024350822,0.35913473061130363,-0.7567978156960494,0.5665813210164505,-1.2071589154078142,5.0,1.0
34,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Save Your Tears,5QO79kh1waicV47BqGRL3g,The Weeknd,215626,M,20,0.8247897354680411,-0.7974047094093776,0.491296519609152,0.9127272308365608,-0.5152031352688476,2.9405906677786526,0.4558335302658599,-0.6660959719635843,-0.1628909947491302,0.8199793087689857,0.0,1.0
35,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,The Beatles,185733,M,20,0.6317184993059827,-0.7624228151438459,-0.1632332311485208,-0.1588935705738635,-0.5081061008053118,0.09975531228949852,-0.18163863579458556,-0.6056280761419406,0.2249712026725991,-0.21851363394453874,9.0,1.0
36,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Señorita,6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",190799,M,20,0.4386472631439242,-0.7514048956901351,0.9204963561715602,-0.12881298667462351,-0.5152379317018508,-0.6510368888040637,0.38413864186762686,-0.697921180290765,-0.2007431107088717,1.26030031647952,9.0,0.0
37,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,176579,M,20,0.3742901844232381,-0.7987819493410914,0.4483765359529111,0.9879286905846609,-0.5152379317018508,1.2704292225185456,0.526890563785105,-0.3939904407661884,-0.4414839623975747,1.3641496107508724,11.0,0.0
38,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Cinema,35TyJIMR3xRouUuo2sjS6v,Harry Styles,243507,M,20,-0.33363768150430945,0.11928618913935772,1.2960462131636674,0.2321540201162563,-0.3682877063739691,-0.560504773079684,0.17402924472903303,-0.4783272428332175,-0.5830982783685029,1.8667801950242184,9.0,0.0
39,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,back to friends,7qjZnBKE73H4Oxkopwulqe,sombr,199032,M,20,1.2109322077921578,-0.8555415877508414,-0.8123979839491637,0.5291997861212511,-0.5149842915869014,-0.5722115121819745,0.8635503689148859,-0.6788260552944564,-1.041018259472626,-0.8789951455103405,1.0,1.0
40,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Running Up That Hill (A Deal With God),1PtQJZVZIdWIYdARpZRDFO,Kate Bush,298933,M,20,1.1465751290714716,1.1246713392904646,0.22304662175764647,-0.1400932056368385,-0.5063806578464717,-0.8258575260649347,-0.5182984409243664,-0.2889672532864917,-0.5000397218933065,-1.0493079881153582,10.0,0.0
41,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,The Night We Met,3hRV0jL3vUpRrcy398teAU,Lord Huron,208211,M,20,1.0178609716300995,1.8105368252839598,-0.7480180084648025,-0.8018660514201186,0.26696287630566073,3.6820174775903824,-0.057894789270944866,-0.4385457324242415,1.7906406768084822,-1.4406121289298144,9.0,1.0
42,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T,"Bruno Mars, Anderson .Paak, Silk Sonic",242096,M,20,0.6317184993059827,-0.354484347370205,-0.007648290394648219,0.12687197646891626,-0.5152379317018508,-0.5737724107289465,0.1398402232152848,-0.6422270657181987,0.8841068978058064,1.131527191583043,5.0,1.0
43,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Shallow,2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",215733,M,20,0.6960755780266689,0.1661123468176285,-0.055933272007919206,-0.7417048836216384,-0.5152379317018508,0.505588934502235,0.3442089264429882,-0.6804173157108155,-0.9376743148864088,-0.4802138555083469,7.0,1.0
44,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Daylight,51Zw1cKDgkad0CXv23HCMU,Harry Styles,164533,M,20,-0.20492352406293718,0.4773685713849575,0.5288515053083628,-0.5161005043773386,-0.5110968686006346,0.06853734135005723,0.23870772945839977,-0.5244737949076296,0.7939031444873813,0.7452078168936119,0.0,1.0
45,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Too Sweet,19XpFsce28aByvCC4g89tJ,Hozier,251424,M,20,0.5673614205852966,-0.7428660081135093,0.8185613949879881,0.2283939471288513,-0.5086524910756112,-0.979606032941683,0.4610639402735602,-0.500604888662244,-0.1985821243465288,2.13263438835888,10.0,1.0
46,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1oFAF1hdPOickyHgbuRjyX,"The Weeknd, Ariana Grande",191013,M,20,0.6960755780266689,-0.7965783654503492,0.3357115788552788,0.9127272308365608,-0.5151677636881913,-0.5667483672675723,0.5632482918874119,-0.6406358053018395,-0.16142710076173736,0.6081267484554265,0.0,1.0
47,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,This Love,6ECp64rv50XVz93WvxXMGF,Maroon 5,206200,M,20,0.8247897354680411,-0.7111894896840908,0.668341452191145,1.051849931370546,-0.5152379317018508,-0.5714310629084884,0.5674581340887315,-0.5562990032348103,-0.9644775167032049,1.5053846509599118,5.0,0.0
48,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Fame is a Gun,7B3BwNecBhKvNwSMOOl7Gk,Addison Rae,183237,M,20,0.6960755780266689,-0.4013105050484757,0.5610414930505428,-0.6890638617979685,-0.5121033769932913,-0.5167996137644663,0.22135807674993055,-0.6008542948928635,0.5316569930314958,-0.14789611384001924,3.0,0.0
49,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,a-ha,225280,M,20,0.9535038929094134,-0.8062190449723461,-0.07739326383603964,1.202252850866746,-0.511643258870934,-0.5729919614554606,0.18142836132529191,-0.29851481578464595,-1.3352958055574269,1.7837007596071364,6.0,0.0
50,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV,Harry Styles,193813,M,20,-0.20492352406293718,-0.1451438777497005,0.7112614358473859,0.49911920222201106,-0.35189599826498813,-0.462168164620444,0.5623552950568288,-0.5212912740749115,-0.5465706379211651,-0.37221058946614044,11.0,1.0
51,89006869ec12437e95cf526a6388a12_AlanTrujillo,1,Pop & Mainstream,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,206693,M,20,1.0822180503507857,-0.8199914442894846,1.42480616413239,-0.08369211082576347,-0.5152379317018508,-0.560504773079684,0.5229358635353804,-0.5117437115767575,0.3953754337289291,1.7172372112734706,1.0,1.0
0,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,"Kick, Push",6nz35DNIzbtj5ztpDEcW1j,Lupe Fiasco,254466,M,40,-0.6554230751077401,-0.6092737347372662,0.8024664011168978,0.1907932172548013,-0.5152379317018508,-0.2904693244535171,0.4363151709688321,0.10089154872147311,-0.13070275433585143,0.25088517616197425,1.0,0.0
1,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,"Lil Nas X, Jack Harlow",212000,M,40,-0.011852287900878762,-0.7998837412864624,0.7971014031598677,0.45775839936055607,-0.5152379317018508,-0.906243801233996,0.21064211478293493,-0.179170284557718,0.9505746557572121,1.85847225148251,3.0,0.0
2,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Old Town Road (feat. Billy Ray Cyrus) - Remix,2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",157066,M,40,0.2455760269818658,-0.7089859057933486,1.5589311130581427,0.13815219543113125,-0.5152379317018508,-0.4153412082112821,0.4465208490326375,0.4652901840676931,0.4642133057551615,0.7992094499147152,6.0,1.0
3,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Ransom,1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,131240,M,40,0.5673614205852966,-0.7996082933001196,0.8453863847731387,0.2246338741414463,-0.5152379317018508,-0.783713265296689,0.35760387890173284,3.409121954331917,1.9954812711873013,-0.9163808914480273,7.0,0.0
4,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Samurai,0wJw5QXDKXTYn8IVyh3wqz,Lupe Fiasco,194786,M,40,-0.6554230751077401,-0.8277039879070822,-0.5495130840546887,0.2133536551792313,-0.514901470324877,-0.4777771500901647,0.5721782601932415,-0.2794196907883375,2.2923032044406675,0.23426928907855785,5.0,0.0
5,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,STAY (with Justin Bieber),567e29TDzLwZwfDuEpGTwo,"The Kid LAROI, Justin Bieber",141805,M,40,0.4386472631439242,-0.7503031037447639,0.01917669939050233,0.6833627786048562,-0.5152379317018508,-0.49338613555988536,0.4562162431932526,-0.38921665951711126,1.645331771250323,0.13041999480720531,1.0,1.0
6,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,135090,M,40,0.6317184993059827,0.6756911215517514,1.7896260252104375,-0.17017378953607853,-0.5036199491123275,-0.5011906282947457,0.425726779977634,0.12157793413414059,0.1842610079755661,1.09829541741621,9.0,0.0
7,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,200040,M,40,1.0822180503507857,-0.8518607763093431,-0.39929314125784565,0.555520297033086,-0.5149635862713953,-0.5971858889335275,0.3980438782295617,-0.20622171163582168,1.6827307771663473,-0.4677519401957846,1.0,1.0
8,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Old Town Road,0F7FA14euOIX8KcbEturGH,Lil Nas X,113000,M,40,-0.011852287900878762,-0.696590746407924,1.7145160538120159,-0.19649430044791355,-0.5152315188055205,-0.5089951210296059,0.3761016703923801,0.8631052881574532,0.46271455714902054,0.25088517616197425,1.0,1.0
9,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Mockingbird,561jH07mF1jHuk7KlaeF0s,Eminem,250760,M,40,0.8247897354680411,-0.28011339105765737,0.26596660541388734,0.3599965016880264,-0.5152379317018508,-0.07974802061228864,0.6713009083879515,3.074957266896519,-1.3482965783502294,-0.8000696818641125,0.0,1.0
10,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,Travis Scott,175720,M,40,0.6317184993059827,-0.7054050819708927,0.056731685089713095,-0.5837818181506286,-0.5152211661477675,0.34169458707016825,0.037783442577230854,-0.6533658886327118,-1.6121460422684983,-1.6038632195243805,7.0,0.0
11,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,"Paris, Tokyo",2dXME00xUY1CRcMZsM3Y4q,Lupe Fiasco,270653,M,40,-1.041565547431857,-0.6092737347372662,0.7863714072458075,0.2171137281666363,-0.5152379317018508,0.05292835588033659,0.18142836132529191,1.738298517154925,-1.1401447951904011,-0.3971344200912651,9.0,0.0
12,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Hope,2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,110886,M,40,0.5030043418646104,0.9649115072116589,0.024541697347532438,-0.4709796285284785,-0.5142860623362241,-0.15779294796089186,0.3800563706421046,-0.19826540955402647,0.8127246386110093,-0.9205348632188813,9.0,0.0
13,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,The Box,0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,196652,M,40,0.6317184993059827,-0.5693337767175648,1.6555010762846847,0.014069786846766184,-0.5152379317018508,4.86830037328915,0.3027483593087787,-0.26828086787382427,-0.2004642737588917,0.8116713652272775,10.0,0.0
14,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,HOLIDAY,6zFMeegAMYQo0mt8rXtrli,Lil Nas X,154997,M,40,-0.33363768150430945,-0.6092737347372662,0.8024664011168978,0.1907932172548013,-0.5152379317018508,-0.2904693244535171,0.4363151709688321,0.10089154872147311,-0.13070275433585143,0.25088517616197425,1.0,0.0
15,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",140525,M,40,0.30993310570255195,-0.3765201862776265,0.6093264746638138,0.5028792752094161,-0.5152379317018508,1.231406758844244,0.6875024223142426,-0.583350430312914,-1.1054295949179311,1.185528824604146,7.0,0.0
16,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,First Class,0wHFktze2PHC5jDt3B17DC,Jack Harlow,173947,M,40,-0.011852287900878762,-0.5500524176735709,1.6876910640268654,-0.0009705051028538262,-0.515228786854169,-0.43095019368100274,0.4028915753098693,0.5766784132128261,-0.5478254041960737,-0.4760598837374928,5.0,0.0
17,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,Hurt Me Soul,2YBDTmzBMAYsvFYFgjSy83,Lupe Fiasco,262893,M,40,-1.5564221771973463,-0.6092737347372662,0.8024664011168978,0.1907932172548013,-0.5152379317018508,-0.2904693244535171,0.4363151709688321,0.10089154872147311,-0.13070275433585143,0.25088517616197425,1.0,0.0
18,8af54ca92d4c4abfa27e53ddf30ee9ea_Elias,2,Urban & Contemporary,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp",244684,M,40,1.2109322077921578,-0.7475486238813362,-1.7351776325583417,0.2171137281666363,-0.5152312887464593,-0.11877048428659023,0.3621964340304452,-0.45445833658783186,-1.3207962841584837,-1.0659238751987747,8.0,1.0
